benchmarking,file,topic,description,started_at_time,ended_time,duration_secs,number_of_bytes
benchmarking,simulator_no_flask,image_binning,,1517237331.9767292,1517237331.9767308,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237331.9767601,1517237332.0482752,0.07151508331298828,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237331.9717357,1517237332.0483294,0.07659363746643066,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.0486264,1517237332.0717359,0.02310943603515625,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.0819407,1517237332.086086,0.004145383834838867,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.0861437,1517237332.086145,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.0861688,1517237332.1575096,0.07134079933166504,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.0819407,1517237332.157568,0.07562732696533203,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.157918,1517237332.1794856,0.021567583084106445,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.1897123,1517237332.1948752,0.005162954330444336,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.1949506,1517237332.1949522,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.1949835,1517237332.2713256,0.07634210586547852,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.1897123,1517237332.2713788,0.08166646957397461,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.2716737,1517237332.291967,0.020293235778808594,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.302139,1517237332.3057396,0.003600597381591797,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.3057976,1517237332.3057988,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.3058214,1517237332.366351,0.060529470443725586,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.302139,1517237332.366397,0.06425786018371582,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.366649,1517237332.38797,0.02132105827331543,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.3981564,1517237332.4015553,0.003398895263671875,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.401604,1517237332.401605,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.4016263,1517237332.4538193,0.05219292640686035,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.3981564,1517237332.4538605,0.05570411682128906,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.4540992,1517237332.472153,0.018053770065307617,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.4823246,1517237332.4852571,0.0029325485229492188,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.485302,1517237332.485303,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.485322,1517237332.5361054,0.050783395767211914,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.4823246,1517237332.5361466,0.05382204055786133,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.5363958,1517237332.5539672,0.017571449279785156,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.5641716,1517237332.5687969,0.0046253204345703125,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.5689027,1517237332.5689046,1.9073486328125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.5689418,1517237332.6431017,0.07415986061096191,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.5641716,1517237332.643149,0.07897734642028809,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.643392,1517237332.6650374,0.021645307540893555,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.6752493,1517237332.6801786,0.004929304122924805,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.6802704,1517237332.680272,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.6803036,1517237332.7532084,0.07290482521057129,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.6752493,1517237332.7532578,0.07800841331481934,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.7535448,1517237332.775266,0.02172112464904785,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.785416,1517237332.7890344,0.003618478775024414,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.7891054,1517237332.7891073,1.9073486328125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.7891388,1517237332.8658395,0.07670068740844727,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.785416,1517237332.8658926,0.08047676086425781,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.866186,1517237332.8889782,0.022792339324951172,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.8991642,1517237332.9029937,0.003829479217529297,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.9030495,1517237332.9030507,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.9030728,1517237332.9589221,0.055849313735961914,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.8991642,1517237332.9589667,0.05980253219604492,-1
benchmarking,simulator_no_flask,stream_file,,1517237332.9592197,1517237332.977885,0.018665313720703125,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237332.9880667,1517237332.9913309,0.003264188766479492,-1
benchmarking,simulator_no_flask,image_binning,,1517237332.9913802,1517237332.9913812,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237332.9914017,1517237333.043435,0.052033424377441406,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237332.9880667,1517237333.0434768,0.055410146713256836,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.0437167,1517237333.063936,0.02021932601928711,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.0741313,1517237333.07715,0.0030188560485839844,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.0771933,1517237333.0771942,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.0772133,1517237333.1277912,0.05057787895202637,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.0741313,1517237333.1278322,0.053700923919677734,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.1280673,1517237333.1482825,0.020215272903442383,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.1584556,1517237333.1612158,0.002760171890258789,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.1612573,1517237333.161258,7.152557373046875e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.1612751,1517237333.210352,0.04907679557800293,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.1584556,1517237333.2103932,0.05193758010864258,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.2106287,1517237333.2285204,0.017891645431518555,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.2387018,1517237333.2415705,0.00286865234375,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.241616,1517237333.241617,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.2416358,1517237333.2911246,0.04948878288269043,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.2387018,1517237333.2911656,0.05246376991271973,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.291401,1517237333.3098588,0.018457889556884766,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.320037,1517237333.324842,0.004805088043212891,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.3249347,1517237333.3249364,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.3249679,1517237333.3977938,0.07282590866088867,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.320037,1517237333.3978467,0.07780981063842773,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.39815,1517237333.4164686,0.018318653106689453,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.426648,1517237333.4319267,0.005278825759887695,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.4320006,1517237333.4320025,1.9073486328125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.432035,1517237333.5065742,0.0745391845703125,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.426648,1517237333.5066273,0.07997941970825195,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.5069306,1517237333.5249875,0.018056869506835938,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.5351565,1517237333.5390298,0.0038733482360839844,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.5390859,1517237333.5390873,1.430511474609375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.5391107,1517237333.59552,0.056409358978271484,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.5351565,1517237333.5955641,0.06040763854980469,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.5958076,1517237333.6188388,0.023031234741210938,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.6289818,1517237333.6320717,0.00308990478515625,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.632117,1517237333.6321182,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.6321359,1517237333.682707,0.05057120323181152,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.6289818,1517237333.6827476,0.05376577377319336,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.682976,1517237333.7039063,0.02093029022216797,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.714103,1517237333.7171562,0.0030531883239746094,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.7172027,1517237333.7172039,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.7172232,1517237333.7673717,0.05014848709106445,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.714103,1517237333.7674136,0.05331063270568848,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.7676442,1517237333.7876472,0.020003080368041992,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.79783,1517237333.8007047,0.002874612808227539,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.800749,1517237333.80075,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.8007689,1517237333.8475823,0.0468134880065918,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.79783,1517237333.847623,0.04979300498962402,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.8478584,1517237333.8670816,0.01922321319580078,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.8772173,1517237333.879946,0.002728700637817383,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.8799891,1517237333.87999,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.8800082,1517237333.9296014,0.049593210220336914,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.8772173,1517237333.929642,0.05242466926574707,-1
benchmarking,simulator_no_flask,stream_file,,1517237333.9298716,1517237333.9505563,0.02068471908569336,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237333.9607503,1517237333.9636521,0.002901792526245117,-1
benchmarking,simulator_no_flask,image_binning,,1517237333.963695,1517237333.963696,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237333.9637144,1517237334.0403528,0.07663846015930176,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237333.9607503,1517237334.0404065,0.07965612411499023,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.0406983,1517237334.0604818,0.019783496856689453,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.0707128,1517237334.0744781,0.0037653446197509766,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.0745347,1517237334.0745358,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.0745585,1517237334.1249397,0.05038118362426758,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.0707128,1517237334.1249802,0.05426740646362305,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.125213,1517237334.1473587,0.022145748138427734,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.1575308,1517237334.1606798,0.0031490325927734375,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.1607268,1517237334.1607277,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.1607468,1517237334.2105618,0.04981493949890137,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.1575308,1517237334.210604,0.05307316780090332,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.2108364,1517237334.2301962,0.019359827041625977,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.2403955,1517237334.2433772,0.0029816627502441406,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.2434204,1517237334.2434213,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.2434394,1517237334.291177,0.04773759841918945,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.2403955,1517237334.2912188,0.050823211669921875,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.2914543,1517237334.312585,0.021130800247192383,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.3227541,1517237334.3263662,0.003612041473388672,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.3264368,1517237334.3264384,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.3264687,1517237334.39988,0.07341122627258301,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.3227541,1517237334.3999336,0.0771794319152832,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.4002428,1517237334.4204493,0.020206451416015625,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.4306192,1517237334.4345973,0.00397801399230957,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.4346561,1517237334.4346573,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.4346828,1517237334.4931407,0.05845785140991211,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.4306192,1517237334.493184,0.06256484985351562,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.4934282,1517237334.511305,0.017876863479614258,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.521444,1517237334.5244493,0.0030052661895751953,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.5244956,1517237334.5244966,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.5245159,1517237334.5739493,0.04943346977233887,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.521444,1517237334.5739908,0.05254673957824707,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.5742173,1517237334.5936608,0.019443511962890625,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.6038055,1517237334.6081548,0.004349231719970703,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.6082387,1517237334.6082406,1.9073486328125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.6082735,1517237334.667356,0.0590825080871582,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.6038055,1517237334.6673992,0.06359362602233887,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.6676311,1517237334.6887224,0.021091222763061523,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.6988738,1517237334.70172,0.002846240997314453,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.7017636,1517237334.7017646,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.7017822,1517237334.7509465,0.0491642951965332,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.6988738,1517237334.7509887,0.05211496353149414,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.7512267,1517237334.768993,0.017766237258911133,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.7791743,1517237334.7825065,0.0033321380615234375,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.7825558,1517237334.782557,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.7825778,1517237334.834496,0.05191826820373535,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.7791743,1517237334.834538,0.05536365509033203,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.8347752,1517237334.855716,0.020940780639648438,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.865904,1517237334.869618,0.003713846206665039,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.8696887,1517237334.8696904,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.8697207,1517237334.9433143,0.0735936164855957,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.865904,1517237334.9433684,0.07746434211730957,-1
benchmarking,simulator_no_flask,stream_file,,1517237334.9436667,1517237334.9663055,0.022638797760009766,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237334.9765058,1517237334.9801052,0.003599405288696289,-1
benchmarking,simulator_no_flask,image_binning,,1517237334.980161,1517237334.9801621,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237334.9801843,1517237335.0329497,0.0527653694152832,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237334.9765058,1517237335.0329902,0.05648446083068848,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.033228,1517237335.0535095,0.020281553268432617,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.0636775,1517237335.0684533,0.0047757625579833984,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.068528,1517237335.0685296,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.0685601,1517237335.1406965,0.07213640213012695,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.0636775,1517237335.140743,0.07706546783447266,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.1410015,1517237335.1614988,0.02049732208251953,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.1717043,1517237335.1750603,0.0033559799194335938,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.1751113,1517237335.1751125,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.1751323,1517237335.2242823,0.04914999008178711,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.1717043,1517237335.2243273,0.05262303352355957,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.2245631,1517237335.2419055,0.017342329025268555,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.2521226,1517237335.2556698,0.003547191619873047,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.2557194,1517237335.2557204,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.255741,1517237335.3075352,0.05179429054260254,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.2521226,1517237335.3075762,0.05545353889465332,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.3078074,1517237335.3250303,0.017222881317138672,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.3351903,1517237335.3381777,0.002987384796142578,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.3382244,1517237335.3382254,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.3382454,1517237335.3882048,0.049959421157836914,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.3351903,1517237335.3882456,0.0530552864074707,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.3884711,1517237335.4062626,0.0177915096282959,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.4164367,1517237335.4193964,0.002959728240966797,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.41944,1517237335.419441,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.4194582,1517237335.4691012,0.04964303970336914,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.4164367,1517237335.4691403,0.0527036190032959,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.4693718,1517237335.4868844,0.01751255989074707,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.496998,1517237335.4997394,0.0027413368225097656,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.4997833,1517237335.4997842,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.4998014,1517237335.549406,0.04960465431213379,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.496998,1517237335.549446,0.05244803428649902,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.5496743,1517237335.5671504,0.01747608184814453,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.577307,1517237335.58058,0.00327301025390625,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.5806293,1517237335.5806305,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.5806515,1517237335.6371944,0.05654287338256836,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.577307,1517237335.637233,0.05992603302001953,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.6374645,1517237335.6553633,0.0178987979888916,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.6655016,1517237335.6684237,0.00292205810546875,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.6684682,1517237335.6684692,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.668488,1517237335.7180314,0.04954338073730469,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.6655016,1517237335.7180722,0.05257058143615723,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.7183042,1517237335.7378597,0.01955556869506836,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.7480357,1517237335.7528353,0.004799604415893555,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.7529354,1517237335.7529373,1.9073486328125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.752969,1517237335.8211572,0.06818819046020508,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.7480357,1517237335.8212001,0.07316446304321289,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.8214347,1517237335.840131,0.018696308135986328,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.850315,1517237335.8536863,0.0033712387084960938,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.8537333,1517237335.8537343,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.8537536,1517237335.9015408,0.04778718948364258,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.850315,1517237335.9015822,0.051267147064208984,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.9018137,1517237335.921809,0.01999521255493164,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237335.9320016,1517237335.9359486,0.003947019577026367,-1
benchmarking,simulator_no_flask,image_binning,,1517237335.9360082,1517237335.9360096,1.430511474609375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237335.9360332,1517237335.9981267,0.062093496322631836,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237335.9320016,1517237335.9981732,0.06617164611816406,-1
benchmarking,simulator_no_flask,stream_file,,1517237335.9984267,1517237336.0165164,0.018089771270751953,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.0266936,1517237336.0309105,0.004216909408569336,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.0309827,1517237336.0309844,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.0310147,1517237336.1089709,0.0779561996459961,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.0266936,1517237336.1090193,0.08232569694519043,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.1093144,1517237336.1324944,0.023180007934570312,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.1426456,1517237336.1464915,0.0038459300994873047,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.146566,1517237336.1465678,1.9073486328125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.146599,1517237336.2224264,0.07582736015319824,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.1426456,1517237336.2224774,0.07983183860778809,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.2227654,1517237336.245287,0.022521495819091797,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.2554603,1517237336.2589943,0.003534078598022461,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.2590501,1517237336.2590513,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.2590742,1517237336.3180323,0.05895805358886719,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.2554603,1517237336.3180757,0.06261539459228516,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.3183196,1517237336.335315,0.01699542999267578,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.3454678,1517237336.3486955,0.003227710723876953,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.3487678,1517237336.3487694,1.6689300537109375e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.3488007,1517237336.4224653,0.07366466522216797,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.3454678,1517237336.4225173,0.07704949378967285,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.422805,1517237336.4414012,0.018596172332763672,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.4515674,1517237336.4550667,0.003499269485473633,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.4551198,1517237336.455121,1.1920928955078125e-06,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.4551427,1517237336.5099845,0.05484175682067871,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.4515674,1517237336.510028,0.05846047401428223,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.5102751,1517237336.5280068,0.017731666564941406,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.53821,1517237336.5414712,0.0032613277435302734,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.5415194,1517237336.5415204,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.541541,1517237336.5936317,0.05209064483642578,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.53821,1517237336.593673,0.05546307563781738,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.5939038,1517237336.616454,0.022550106048583984,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.6266162,1517237336.6295786,0.002962350845336914,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.6296253,1517237336.6296263,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.6296458,1517237336.680002,0.050356149673461914,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.6266162,1517237336.6800432,0.05342698097229004,-1
benchmarking,simulator_no_flask,stream_file,,1517237336.680289,1517237336.6992874,0.018998384475708008,-1
benchmarking,simulator_no_flask,read_image_from_disk,,1517237336.7094555,1517237336.7123332,0.0028777122497558594,-1
benchmarking,simulator_no_flask,image_binning,,1517237336.7123759,1517237336.7123768,9.5367431640625e-07,-1
benchmarking,simulator_no_flask,image_to_bytes,,1517237336.7123942,1517237336.7886615,0.07626724243164062,-1
benchmarking,simulator_no_flask,prepare_image_bytes_method,,1517237336.7094555,1517237336.7887115,0.07925605773925781,-1
